time,Glucose,Hexokinase,Complex_G_H
98.0,1e-06,3.00020580706e-06,8.81987035715e-17
99.0,1e-06,3.0002079072e-06,8.909867698e-17
100.0,1e-06,3.00021000735e-06,8.99986501185e-17
101.0,1e-06,3.0002121075e-06,9.08986229871e-17
102.0,1e-06,3.00021420765e-06,9.17985955858e-17
103.0,1e-06,3.0002163078e-06,9.26985679145e-17
104.0,1e-06,3.00021840795e-06,9.35985399733e-17
105.0,1e-06,3.0002205081e-06,9.44985117622e-17
106.0,1e-06,3.00022260826e-06,9.53984832811e-17
107.0,1e-06,3.00022470842e-06,9.62984545302e-17
108.0,1e-06,3.00022680857e-06,9.71984255093e-17
109.0,1e-06,3.00022890873e-06,9.80983962185e-17
110.0,1e-06,3.00023100889e-06,9.89983666577e-17
111.0,1e-06,3.00023310906e-06,9.98983368271e-17
112.0,1e-06,3.00023520922e-06,1.00798306726e-16
113.0,1e-06,3.00023730939e-06,1.01698276356e-16
114.0,1e-06,3.00023940955e-06,1.02598245716e-16
115.0,1e-06,3.00024150972e-06,1.03498214805e-16
116.0,1e-06,3.00024360989e-06,1.04398183625e-16
117.0,1e-06,3.00024571006e-06,1.05298152175e-16
118.0,1e-06,3.00024781023e-06,1.06198120455e-16
119.0,1e-06,3.00024991041e-06,1.07098088465e-16
120.0,1e-06,3.00025201058e-06,1.07998056205e-16
121.0,1e-06,3.00025411076e-06,1.08898023675e-16
122.0,1e-06,3.00025621094e-06,1.09797990875e-16
123.0,1e-06,3.00025831112e-06,1.10697957806e-16
124.0,1e-06,3.0002604113e-06,1.11597924466e-16
125.0,1e-06,3.00026251148e-06,1.12497890856e-16
126.0,1e-06,3.00026461167e-06,1.13397856977e-16
127.0,1e-06,3.00026671186e-06,1.14297822828e-16
128.0,1e-06,3.00026881204e-06,1.15197788409e-16
129.0,1e-06,3.00027091223e-06,1.16097753719e-16
130.0,1e-06,3.00027301242e-06,1.1699771876e-16
131.0,1e-06,3.00027511261e-06,1.17897683531e-16
132.0,1e-06,3.00027721281e-06,1.18797648033e-16
133.0,1e-06,3.000279313e-06,1.19697612264e-16
134.0,1e-06,3.0002814132e-06,1.20597576225e-16
135.0,1e-06,3.0002835134e-06,1.21497539917e-16
136.0,1e-06,3.00028561359e-06,1.22397503338e-16
137.0,1e-06,3.0002877138e-06,1.2329746649e-16
138.0,1e-06,3.000289814e-06,1.24197429371e-16
139.0,1e-06,3.0002919142e-06,1.25097391983e-16
140.0,1e-06,3.00029401441e-06,1.25997354325e-16
141.0,1e-06,3.00029611461e-06,1.26897316397e-16
142.0,1e-06,3.00029821482e-06,1.27797278199e-16
143.0,1e-06,3.00030031503e-06,1.28697239732e-16
144.0,1e-06,3.00030241524e-06,1.29597200994e-16
145.0,1e-06,3.00030451545e-06,1.30497161986e-16
146.0,1e-06,3.00030661567e-06,1.31397122709e-16
147.0,1e-06,3.00030871588e-06,1.32297083161e-16
148.0,1e-06,3.0003108161e-06,1.33197043344e-16
149.0,1e-06,3.00031291632e-06,1.34097003257e-16
150.0,1e-06,3.00031501654e-06,1.349969629e-16
151.0,1e-06,3.00031711676e-06,1.35896922273e-16
152.0,1e-06,3.00031921698e-06,1.36796881376e-16
153.0,1e-06,3.00032131721e-06,1.37696840209e-16
154.0,1e-06,3.00032341743e-06,1.38596798773e-16
155.0,1e-06,3.00032551766e-06,1.39496757066e-16
156.0,1e-06,3.00032761789e-06,1.4039671509e-16
157.0,1e-06,3.00032971812e-06,1.41296672844e-16
158.0,1e-06,3.00033181835e-06,1.42196630327e-16
159.0,1e-06,3.00033391858e-06,1.43096587541e-16
160.0,1e-06,3.00033601882e-06,1.43996544485e-16
161.0,1e-06,3.00033811905e-06,1.4489650116e-16
162.0,1e-06,3.00034021929e-06,1.45796457564e-16
163.0,1e-06,3.00034231953e-06,1.46696413698e-16
164.0,1e-06,3.00034441977e-06,1.47596369563e-16
165.0,1e-06,3.00034652001e-06,1.48496325157e-16
166.0,1e-06,3.00034862025e-06,1.49396280482e-16
167.0,1e-06,3.0003507205e-06,1.50296235537e-16
168.0,1e-06,3.00035282075e-06,1.51196190322e-16
169.0,1e-06,3.00035492099e-06,1.52096144837e-16
170.0,1e-06,3.00035702124e-06,1.52996099082e-16
171.0,1e-06,3.00035912149e-06,1.53896053058e-16
172.0,1e-06,3.00036122175e-06,1.54796006763e-16
173.0,1e-06,3.000363322e-06,1.55695960199e-16
174.0,1e-06,3.00036542225e-06,1.56595913364e-16
175.0,1e-06,3.00036752251e-06,1.5749586626e-16
176.0,1e-06,3.00036962277e-06,1.58395818886e-16
177.0,1e-06,3.00037172303e-06,1.59295771242e-16
178.0,1e-06,3.00037382329e-06,1.60195723328e-16
179.0,1e-06,3.00037592355e-06,1.61095675145e-16
180.0,1e-06,3.00037802382e-06,1.61995626691e-16
181.0,1e-06,3.00038012408e-06,1.62895577968e-16
182.0,1e-06,3.00038222435e-06,1.63795528974e-16
183.0,1e-06,3.00038432462e-06,1.64695479711e-16
184.0,1e-06,3.00038642489e-06,1.65595430178e-16
185.0,1e-06,3.00038852516e-06,1.66495380375e-16
186.0,1e-06,3.00039062543e-06,1.67395330303e-16
187.0,1e-06,3.0003927257e-06,1.6829527996e-16
188.0,1e-06,3.00039482598e-06,1.69195229347e-16
189.0,1e-06,3.00039692626e-06,1.70095178465e-16
190.0,1e-06,3.00039902653e-06,1.70995127313e-16
191.0,1e-06,3.00040112681e-06,1.71895075891e-16
192.0,1e-06,3.0004032271e-06,1.72795024199e-16
193.0,1e-06,3.00040532738e-06,1.73694972237e-16
194.0,1e-06,3.00040742766e-06,1.74594920005e-16
195.0,1e-06,3.00040952795e-06,1.75494867504e-16
196.0,1e-06,3.00041162824e-06,1.76394814732e-16
197.0,1e-06,3.00041372853e-06,1.77294761691e-16
198.0,1e-06,3.00041582882e-06,1.7819470838e-16
199.0,1e-06,3.00041792911e-06,1.79094654799e-16
200.0,1e-06,3.0004200294e-06,1.79994600948e-16
201.0,1e-06,3.0004221297e-06,1.80894546827e-16
202.0,1e-06,3.00042422999e-06,1.81794492437e-16
203.0,1e-06,3.00042633029e-06,1.82694437776e-16
204.0,1e-06,3.00042843059e-06,1.83594382846e-16
205.0,1e-06,3.00043053089e-06,1.84494327646e-16
206.0,1e-06,3.00043263119e-06,1.85394272176e-16
207.0,1e-06,3.0004347315e-06,1.86294216436e-16
208.0,1e-06,3.0004368318e-06,1.87194160426e-16
209.0,1e-06,3.00043893211e-06,1.88094104147e-16
210.0,1e-06,3.00044103242e-06,1.88994047597e-16
211.0,1e-06,3.00044313272e-06,1.89893990778e-16
212.0,1e-06,3.00044523304e-06,1.90793933689e-16
213.0,1e-06,3.00044733335e-06,1.9169387633e-16
214.0,1e-06,3.00044943366e-06,1.92593818701e-16
215.0,1e-06,3.00045153398e-06,1.93493760803e-16
216.0,1e-06,3.00045363429e-06,1.94393702634e-16
217.0,1e-06,3.00045573461e-06,1.95293644196e-16
218.0,1e-06,3.00045783493e-06,1.96193585488e-16
219.0,1e-06,3.00045993525e-06,1.9709352651e-16
220.0,1e-06,3.00046203558e-06,1.97993467262e-16
221.0,1e-06,3.0004641359e-06,1.98893407744e-16
222.0,1e-06,3.00046623623e-06,1.99793347956e-16
223.0,1e-06,3.00046833655e-06,2.00693287899e-16
224.0,1e-06,3.00047043688e-06,2.01593227572e-16
225.0,1e-06,3.00047253721e-06,2.02493166975e-16
226.0,1e-06,3.00047463754e-06,2.03393106108e-16
227.0,1e-06,3.00047673788e-06,2.04293044971e-16
228.0,1e-06,3.00047883821e-06,2.05192983564e-16
229.0,1e-06,3.00048093855e-06,2.06092921888e-16
230.0,1e-06,3.00048303888e-06,2.06992859942e-16
231.0,1e-06,3.00048513922e-06,2.07892797726e-16
232.0,1e-06,3.00048723956e-06,2.0879273524e-16
233.0,1e-06,3.0004893399e-06,2.09692672484e-16
234.0,1e-06,3.00049144025e-06,2.10592609458e-16
235.0,1e-06,3.00049354059e-06,2.11492546163e-16
236.0,1e-06,3.00049564094e-06,2.12392482598e-16
237.0,1e-06,3.00049774129e-06,2.13292418762e-16
238.0,1e-06,3.00049984164e-06,2.14192354657e-16
239.0,1e-06,3.00050194199e-06,2.15092290283e-16
240.0,1e-06,3.00050404234e-06,2.15992225638e-16
241.0,1e-06,3.00050614269e-06,2.16892160724e-16
242.0,1e-06,3.00050824305e-06,2.17792095539e-16
243.0,1e-06,3.0005103434e-06,2.18692030085e-16
244.0,1e-06,3.00051244376e-06,2.19591964361e-16
245.0,1e-06,3.00051454412e-06,2.20491898368e-16
246.0,1e-06,3.00051664448e-06,2.21391832104e-16
247.0,1e-06,3.00051874484e-06,2.22291765571e-16
248.0,1e-06,3.00052084521e-06,2.23191698767e-16
249.0,1e-06,3.00052294557e-06,2.24091631694e-16
250.0,1e-06,3.00052504594e-06,2.24991564351e-16
251.0,1e-06,3.00052714631e-06,2.25891496739e-16
252.0,1e-06,3.00052924668e-06,2.26791428856e-16
253.0,1e-06,3.00053134705e-06,2.27691360704e-16
254.0,1e-06,3.00053344742e-06,2.28591292282e-16
255.0,1e-06,3.0005355478e-06,2.2949122359e-16
256.0,1e-06,3.00053764817e-06,2.30391154628e-16
257.0,1e-06,3.00053974855e-06,2.31291085396e-16
258.0,1e-06,3.00054184893e-06,2.32191015895e-16
259.0,1e-06,3.00054394931e-06,2.33090946124e-16
260.0,1e-06,3.00054604969e-06,2.33990876083e-16
261.0,1e-06,3.00054815007e-06,2.34890805772e-16
262.0,1e-06,3.00055025046e-06,2.35790735191e-16
263.0,1e-06,3.00055235084e-06,2.36690664341e-16
264.0,1e-06,3.00055445123e-06,2.3759059322e-16
265.0,1e-06,3.00055655162e-06,2.3849052183e-16
266.0,1e-06,3.00055865201e-06,2.3939045017e-16
267.0,1e-06,3.0005607524e-06,2.4029037824e-16
268.0,1e-06,3.00056285279e-06,2.41190306041e-16
269.0,1e-06,3.00056495319e-06,2.42090233572e-16
270.0,1e-06,3.00056705358e-06,2.42990160832e-16
271.0,1e-06,3.00056915398e-06,2.43890087823e-16
272.0,1e-06,3.00057125438e-06,2.44790014545e-16
273.0,1e-06,3.00057335478e-06,2.45689940996e-16
274.0,1e-06,3.00057545518e-06,2.46589867178e-16
275.0,1e-06,3.00057755559e-06,2.47489793089e-16
276.0,1e-06,3.00057965599e-06,2.48389718731e-16
277.0,1e-06,3.0005817564e-06,2.49289644103e-16
278.0,1e-06,3.00058385681e-06,2.50189569206e-16
279.0,1e-06,3.00058595722e-06,2.51089494038e-16
280.0,1e-06,3.00058805763e-06,2.51989418601e-16
281.0,1e-06,3.00059015804e-06,2.52889342894e-16
282.0,1e-06,3.00059225845e-06,2.53789266917e-16
283.0,1e-06,3.00059435887e-06,2.54689190671e-16
284.0,1e-06,3.00059645929e-06,2.55589114154e-16
285.0,1e-06,3.0005985597e-06,2.56489037368e-16
286.0,1e-06,3.00060066012e-06,2.57388960312e-16
287.0,1e-06,3.00060276055e-06,2.58288882986e-16
288.0,1e-06,3.00060486097e-06,2.59188805391e-16
289.0,1e-06,3.00060696139e-06,2.60088727525e-16
290.0,1e-06,3.00060906182e-06,2.6098864939e-16
291.0,1e-06,3.00061116224e-06,2.61888570985e-16
292.0,1e-06,3.00061326267e-06,2.6278849231e-16
293.0,1e-06,3.0006153631e-06,2.63688413366e-16
294.0,1e-06,3.00061746353e-06,2.64588334151e-16
295.0,1e-06,3.00061956397e-06,2.65488254667e-16
296.0,1e-06,3.0006216644e-06,2.66388174913e-16
297.0,1e-06,3.00062376484e-06,2.67288094889e-16
298.0,1e-06,3.00062586528e-06,2.68188014596e-16
299.0,1e-06,3.00062796571e-06,2.69087934032e-16
300.0,1e-06,3.00063006615e-06,2.69987853199e-16
301.0,1e-06,3.0006321666e-06,2.70887772096e-16
302.0,1e-06,3.00063426704e-06,2.71787690724e-16
303.0,1e-06,3.00063636748e-06,2.72687609081e-16
304.0,1e-06,3.00063846793e-06,2.73587527169e-16
305.0,1e-06,3.00064056838e-06,2.74487444987e-16
306.0,1e-06,3.00064266883e-06,2.75387362535e-16
307.0,1e-06,3.00064476928e-06,2.76287279814e-16
308.0,1e-06,3.00064686973e-06,2.77187196822e-16
309.0,1e-06,3.00064897018e-06,2.78087113561e-16
310.0,1e-06,3.00065107064e-06,2.7898703003e-16
311.0,1e-06,3.0006531711e-06,2.79886946229e-16
312.0,1e-06,3.00065527155e-06,2.80786862159e-16
313.0,1e-06,3.00065737201e-06,2.81686777819e-16
314.0,1e-06,3.00065947247e-06,2.82586693208e-16
315.0,1e-06,3.00066157294e-06,2.83486608329e-16
316.0,1e-06,3.0006636734e-06,2.84386523179e-16
317.0,1e-06,3.00066577386e-06,2.8528643776e-16
318.0,1e-06,3.00066787433e-06,2.8618635207e-16
319.0,1e-06,3.0006699748e-06,2.87086266112e-16
320.0,1e-06,3.00067207527e-06,2.87986179883e-16
321.0,1e-06,3.00067417574e-06,2.88886093384e-16
322.0,1e-06,3.00067627621e-06,2.89786006616e-16
323.0,1e-06,3.00067837669e-06,2.90685919578e-16
324.0,1e-06,3.00068047716e-06,2.9158583227e-16
325.0,1e-06,3.00068257764e-06,2.92485744693e-16
326.0,1e-06,3.00068467812e-06,2.93385656845e-16
327.0,1e-06,3.0006867786e-06,2.94285568728e-16
328.0,1e-06,3.00068887908e-06,2.95185480341e-16
329.0,1e-06,3.00069097956e-06,2.96085391685e-16
330.0,1e-06,3.00069308005e-06,2.96985302758e-16
331.0,1e-06,3.00069518053e-06,2.97885213562e-16
332.0,1e-06,3.00069728102e-06,2.98785124096e-16
333.0,1e-06,3.00069938151e-06,2.99685034361e-16
334.0,1e-06,3.000701482e-06,3.00584944355e-16
335.0,1e-06,3.00070358249e-06,3.0148485408e-16
336.0,1e-06,3.00070568299e-06,3.02384763535e-16
337.0,1e-06,3.00070778348e-06,3.0328467272e-16
338.0,1e-06,3.00070988398e-06,3.04184581636e-16
339.0,1e-06,3.00071198447e-06,3.05084490281e-16
340.0,1e-06,3.00071408497e-06,3.05984398657e-16
341.0,1e-06,3.00071618547e-06,3.06884306764e-16
342.0,1e-06,3.00071828598e-06,3.077842146e-16
343.0,1e-06,3.00072038648e-06,3.08684122167e-16
344.0,1e-06,3.00072248698e-06,3.09584029464e-16
345.0,1e-06,3.00072458749e-06,3.10483936491e-16
346.0,1e-06,3.000726688e-06,3.11383843248e-16
347.0,1e-06,3.00072878851e-06,3.12283749736e-16
348.0,1e-06,3.00073088902e-06,3.13183655954e-16
349.0,1e-06,3.00073298953e-06,3.14083561902e-16
350.0,1e-06,3.00073509004e-06,3.1498346758e-16
351.0,1e-06,3.00073719056e-06,3.15883372989e-16
352.0,1e-06,3.00073929108e-06,3.16783278128e-16
353.0,1e-06,3.0007413916e-06,3.17683182997e-16
354.0,1e-06,3.00074349211e-06,3.18583087597e-16
355.0,1e-06,3.00074559264e-06,3.19482991926e-16
356.0,1e-06,3.00074769316e-06,3.20382895986e-16
357.0,1e-06,3.00074979368e-06,3.21282799776e-16
358.0,1e-06,3.00075189421e-06,3.22182703297e-16
359.0,1e-06,3.00075399474e-06,3.23082606548e-16
360.0,1e-06,3.00075609526e-06,3.23982509528e-16
361.0,1e-06,3.00075819579e-06,3.2488241224e-16
362.0,1e-06,3.00076029633e-06,3.25782314681e-16
363.0,1e-06,3.00076239686e-06,3.26682216853e-16
364.0,1e-06,3.00076449739e-06,3.27582118755e-16
365.0,1e-06,3.00076659793e-06,3.28482020387e-16
366.0,1e-06,3.00076869847e-06,3.2938192175e-16
367.0,1e-06,3.000770799e-06,3.30281822842e-16
368.0,1e-06,3.00077289955e-06,3.31181723665e-16
369.0,1e-06,3.00077500009e-06,3.32081624219e-16
370.0,1e-06,3.00077710063e-06,3.32981524502e-16
371.0,1e-06,3.00077920117e-06,3.33881424516e-16
372.0,1e-06,3.00078130172e-06,3.3478132426e-16
373.0,1e-06,3.00078340227e-06,3.35681223734e-16
374.0,1e-06,3.00078550282e-06,3.36581122939e-16
375.0,1e-06,3.00078760337e-06,3.37481021874e-16
376.0,1e-06,3.00078970392e-06,3.38380920539e-16
377.0,1e-06,3.00079180447e-06,3.39280818934e-16
378.0,1e-06,3.00079390503e-06,3.4018071706e-16
379.0,1e-06,3.00079600559e-06,3.41080614916e-16
380.0,1e-06,3.00079810614e-06,3.41980512502e-16
381.0,1e-06,3.0008002067e-06,3.42880409818e-16
382.0,1e-06,3.00080230726e-06,3.43780306865e-16
383.0,1e-06,3.00080440783e-06,3.44680203642e-16
384.0,1e-06,3.00080650839e-06,3.45580100149e-16
385.0,1e-06,3.00080860896e-06,3.46479996387e-16
386.0,1e-06,3.00081070952e-06,3.47379892355e-16
387.0,1e-06,3.00081281009e-06,3.48279788053e-16
388.0,1e-06,3.00081491066e-06,3.49179683481e-16
389.0,1e-06,3.00081701123e-06,3.5007957864e-16
390.0,1e-06,3.0008191118e-06,3.50979473529e-16
391.0,1e-06,3.00082121238e-06,3.51879368148e-16
392.0,1e-06,3.00082331295e-06,3.52779262498e-16
393.0,1e-06,3.00082541353e-06,3.53679156577e-16
394.0,1e-06,3.00082751411e-06,3.54579050387e-16
395.0,1e-06,3.00082961469e-06,3.55478943928e-16
396.0,1e-06,3.00083171527e-06,3.56378837198e-16
397.0,1e-06,3.00083381585e-06,3.57278730199e-16
398.0,1e-06,3.00083591644e-06,3.5817862293e-16
399.0,1e-06,3.00083801702e-06,3.59078515392e-16
400.0,1e-06,3.00084011761e-06,3.59978407584e-16
401.0,1e-06,3.0008422182e-06,3.60878299506e-16
402.0,1e-06,3.00084431879e-06,3.61778191158e-16
403.0,1e-06,3.00084641938e-06,3.6267808254e-16
404.0,1e-06,3.00084851998e-06,3.63577973653e-16
405.0,1e-06,3.00085062057e-06,3.64477864497e-16
406.0,1e-06,3.00085272117e-06,3.6537775507e-16
407.0,1e-06,3.00085482176e-06,3.66277645374e-16
408.0,1e-06,3.00085692236e-06,3.67177535408e-16
409.0,1e-06,3.00085902296e-06,3.68077425172e-16
410.0,1e-06,3.00086112357e-06,3.68977314667e-16
411.0,1e-06,3.00086322417e-06,3.69877203892e-16
412.0,1e-06,3.00086532477e-06,3.70777092847e-16
413.0,1e-06,3.00086742538e-06,3.71676981532e-16
414.0,1e-06,3.00086952599e-06,3.72576869948e-16
415.0,1e-06,3.0008716266e-06,3.73476758094e-16
416.0,1e-06,3.00087372721e-06,3.7437664597e-16
417.0,1e-06,3.00087582782e-06,3.75276533577e-16
418.0,1e-06,3.00087792843e-06,3.76176420914e-16
419.0,1e-06,3.00088002905e-06,3.77076307981e-16
420.0,1e-06,3.00088212967e-06,3.77976194779e-16
421.0,1e-06,3.00088423028e-06,3.78876081307e-16
422.0,1e-06,3.0008863309e-06,3.79775967565e-16
423.0,1e-06,3.00088843153e-06,3.80675853553e-16
424.0,1e-06,3.00089053215e-06,3.81575739272e-16
425.0,1e-06,3.00089263277e-06,3.82475624721e-16
426.0,1e-06,3.0008947334e-06,3.83375509901e-16
427.0,1e-06,3.00089683403e-06,3.8427539481e-16
428.0,1e-06,3.00089893465e-06,3.8517527945e-16
429.0,1e-06,3.00090103528e-06,3.8607516382e-16
430.0,1e-06,3.00090313592e-06,3.86975047921e-16
431.0,1e-06,3.00090523655e-06,3.87874931752e-16
432.0,1e-06,3.00090733718e-06,3.88774815313e-16
433.0,1e-06,3.00090943782e-06,3.89674698605e-16
434.0,1e-06,3.00091153846e-06,3.90574581626e-16
435.0,1e-06,3.00091363909e-06,3.91474464378e-16
436.0,1e-06,3.00091573973e-06,3.92374346861e-16
437.0,1e-06,3.00091784038e-06,3.93274229074e-16
438.0,1e-06,3.00091994102e-06,3.94174111017e-16
439.0,1e-06,3.00092204166e-06,3.9507399269e-16
440.0,1e-06,3.00092414231e-06,3.95973874094e-16
441.0,1e-06,3.00092624296e-06,3.96873755228e-16
442.0,1e-06,3.00092834361e-06,3.97773636092e-16
443.0,1e-06,3.00093044426e-06,3.98673516687e-16
444.0,1e-06,3.00093254491e-06,3.99573397011e-16
445.0,1e-06,3.00093464556e-06,4.00473277067e-16
446.0,1e-06,3.00093674622e-06,4.01373156852e-16
447.0,1e-06,3.00093884687e-06,4.02273036368e-16
448.0,1e-06,3.00094094753e-06,4.03172915614e-16
449.0,1e-06,3.00094304819e-06,4.04072794591e-16
450.0,1e-06,3.00094514885e-06,4.04972673298e-16
451.0,1e-06,3.00094724952e-06,4.05872551735e-16
452.0,1e-06,3.00094935018e-06,4.06772429902e-16
453.0,1e-06,3.00095145084e-06,4.076723078e-16
454.0,1e-06,3.00095355151e-06,4.08572185428e-16
455.0,1e-06,3.00095565218e-06,4.09472062787e-16
456.0,1e-06,3.00095775285e-06,4.10371939875e-16
457.0,1e-06,3.00095985352e-06,4.11271816694e-16
458.0,1e-06,3.00096195419e-06,4.12171693244e-16
459.0,1e-06,3.00096405487e-06,4.13071569524e-16
460.0,1e-06,3.00096615554e-06,4.13971445534e-16
461.0,1e-06,3.00096825622e-06,4.14871321274e-16
462.0,1e-06,3.0009703569e-06,4.15771196745e-16
463.0,1e-06,3.00097245758e-06,4.16671071946e-16
464.0,1e-06,3.00097455826e-06,4.17570946877e-16
465.0,1e-06,3.00097665894e-06,4.18470821539e-16
466.0,1e-06,3.00097875963e-06,4.19370695931e-16
467.0,1e-06,3.00098086031e-06,4.20270570053e-16
468.0,1e-06,3.000982961e-06,4.21170443906e-16
469.0,1e-06,3.00098506169e-06,4.22070317489e-16
470.0,1e-06,3.00098716238e-06,4.22970190802e-16
471.0,1e-06,3.00098926307e-06,4.23870063846e-16
472.0,1e-06,3.00099136376e-06,4.2476993662e-16
473.0,1e-06,3.00099346446e-06,4.25669809124e-16
474.0,1e-06,3.00099556516e-06,4.26569681359e-16
475.0,1e-06,3.00099766585e-06,4.27469553324e-16
476.0,1e-06,3.00099976655e-06,4.28369425019e-16
477.0,1e-06,3.00100186725e-06,4.29269296445e-16
478.0,1e-06,3.00100396795e-06,4.30169167601e-16
479.0,1e-06,3.00100606866e-06,4.31069038488e-16
480.0,1e-06,3.00100816936e-06,4.31968909104e-16
481.0,1e-06,3.00101027007e-06,4.32868779451e-16
482.0,1e-06,3.00101237078e-06,4.33768649529e-16
483.0,1e-06,3.00101447149e-06,4.34668519336e-16
484.0,1e-06,3.0010165722e-06,4.35568388875e-16
485.0,1e-06,3.00101867291e-06,4.36468258143e-16
486.0,1e-06,3.00102077362e-06,4.37368127142e-16
487.0,1e-06,3.00102287434e-06,4.38267995871e-16
488.0,1e-06,3.00102497506e-06,4.3916786433e-16
489.0,1e-06,3.00102707577e-06,4.4006773252e-16
490.0,1e-06,3.00102917649e-06,4.4096760044e-16
491.0,1e-06,3.00103127721e-06,4.41867468091e-16
492.0,1e-06,3.00103337794e-06,4.42767335472e-16
493.0,1e-06,3.00103547866e-06,4.43667202583e-16
494.0,1e-06,3.00103757939e-06,4.44567069425e-16
495.0,1e-06,3.00103968011e-06,4.45466935997e-16
496.0,1e-06,3.00104178084e-06,4.46366802299e-16
497.0,1e-06,3.00104388157e-06,4.47266668331e-16
498.0,1e-06,3.0010459823e-06,4.48166534094e-16
499.0,1e-06,3.00104808304e-06,4.49066399588e-16
500.0,1e-06,3.00105018377e-06,4.49966264811e-16
501.0,1e-06,3.00105228451e-06,4.50866129765e-16
502.0,1e-06,3.00105438524e-06,4.5176599445e-16
503.0,1e-06,3.00105648598e-06,4.52665858865e-16
504.0,1e-06,3.00105858672e-06,4.5356572301e-16
505.0,1e-06,3.00106068747e-06,4.54465586885e-16
506.0,1e-06,3.00106278821e-06,4.55365450491e-16
507.0,1e-06,3.00106488895e-06,4.56265313827e-16
508.0,1e-06,3.0010669897e-06,4.57165176894e-16
509.0,1e-06,3.00106909045e-06,4.58065039691e-16
510.0,1e-06,3.0010711912e-06,4.58964902218e-16
511.0,1e-06,3.00107329195e-06,4.59864764476e-16
512.0,1e-06,3.0010753927e-06,4.60764626464e-16
513.0,1e-06,3.00107749345e-06,4.61664488182e-16
514.0,1e-06,3.00107959421e-06,4.62564349631e-16
515.0,1e-06,3.00108169496e-06,4.6346421081e-16
516.0,1e-06,3.00108379572e-06,4.64364071719e-16
517.0,1e-06,3.00108589648e-06,4.65263932359e-16
518.0,1e-06,3.00108799724e-06,4.66163792729e-16
519.0,1e-06,3.001090098e-06,4.6706365283e-16
520.0,1e-06,3.00109219877e-06,4.67963512661e-16
521.0,1e-06,3.00109429953e-06,4.68863372222e-16
522.0,1e-06,3.0010964003e-06,4.69763231514e-16
523.0,1e-06,3.00109850107e-06,4.70663090536e-16
524.0,1e-06,3.00110060184e-06,4.71562949288e-16
525.0,1e-06,3.00110270261e-06,4.72462807771e-16
526.0,1e-06,3.00110480338e-06,4.73362665984e-16
527.0,1e-06,3.00110690416e-06,4.74262523928e-16
528.0,1e-06,3.00110900493e-06,4.75162381602e-16
529.0,1e-06,3.00111110571e-06,4.76062239006e-16
530.0,1e-06,3.00111320649e-06,4.76962096141e-16
531.0,1e-06,3.00111530727e-06,4.77861953006e-16
532.0,1e-06,3.00111740805e-06,4.78761809601e-16
533.0,1e-06,3.00111950883e-06,4.79661665927e-16
534.0,1e-06,3.00112160962e-06,4.80561521983e-16
535.0,1e-06,3.0011237104e-06,4.8146137777e-16
536.0,1e-06,3.00112581119e-06,4.82361233287e-16
537.0,1e-06,3.00112791198e-06,4.83261088534e-16
538.0,1e-06,3.00113001277e-06,4.84160943512e-16
539.0,1e-06,3.00113211356e-06,4.8506079822e-16
540.0,1e-06,3.00113421435e-06,4.85960652658e-16
541.0,1e-06,3.00113631515e-06,4.86860506827e-16
542.0,1e-06,3.00113841594e-06,4.87760360726e-16
543.0,1e-06,3.00114051674e-06,4.88660214356e-16
544.0,1e-06,3.00114261754e-06,4.89560067716e-16
545.0,1e-06,3.00114471834e-06,4.90459920806e-16
546.0,1e-06,3.00114681914e-06,4.91359773627e-16
547.0,1e-06,3.00114891995e-06,4.92259626178e-16
548.0,1e-06,3.00115102075e-06,4.9315947846e-16
549.0,1e-06,3.00115312156e-06,4.94059330472e-16
550.0,1e-06,3.00115522237e-06,4.94959182214e-16
551.0,1e-06,3.00115732318e-06,4.95859033687e-16
552.0,1e-06,3.00115942399e-06,4.9675888489e-16
553.0,1e-06,3.0011615248e-06,4.97658735823e-16
554.0,1e-06,3.00116362561e-06,4.98558586487e-16
555.0,1e-06,3.00116572643e-06,4.99458436881e-16
556.0,1e-06,3.00116782724e-06,5.00358287006e-16
557.0,1e-06,3.00116992806e-06,5.01258136861e-16
558.0,1e-06,3.00117202888e-06,5.02157986447e-16
559.0,1e-06,3.0011741297e-06,5.03057835763e-16
560.0,1e-06,3.00117623053e-06,5.03957684809e-16
561.0,1e-06,3.00117833135e-06,5.04857533586e-16
562.0,1e-06,3.00118043218e-06,5.05757382093e-16
563.0,1e-06,3.001182533e-06,5.0665723033e-16
564.0,1e-06,3.00118463383e-06,5.07557078298e-16
565.0,1e-06,3.00118673466e-06,5.08456925996e-16
566.0,1e-06,3.00118883549e-06,5.09356773425e-16
567.0,1e-06,3.00119093633e-06,5.10256620584e-16
568.0,1e-06,3.00119303716e-06,5.11156467473e-16
569.0,1e-06,3.001195138e-06,5.12056314093e-16
570.0,1e-06,3.00119723883e-06,5.12956160444e-16
571.0,1e-06,3.00119933967e-06,5.13856006524e-16
572.0,1e-06,3.00120144051e-06,5.14755852335e-16
573.0,1e-06,3.00120354135e-06,5.15655697877e-16
574.0,1e-06,3.0012056422e-06,5.16555543149e-16
575.0,1e-06,3.00120774304e-06,5.17455388151e-16
576.0,1e-06,3.00120984389e-06,5.18355232884e-16
577.0,1e-06,3.00121194474e-06,5.19255077347e-16
578.0,1e-06,3.00121404558e-06,5.20154921541e-16
579.0,1e-06,3.00121614644e-06,5.21054765465e-16
