time,GlucoseGA3P,GA3PDHAP,DHAPG3P,G3PGlycerol,GA3PPyruvate,PyruvateAlphaAcetolactate,AlphaAcetolactateDiacetyl,DiacetylAcetoin,AcetoinBDO,PyruvateAcetylaldehyde,AcetylaldehydeAcetoin,AcetylaldehydeAcetate,AcetateEthanol,Glucose,GA3P,DHAP,G3P,Glycerol,Pyruvate,AlphaAcetolactate,Diacetyl,Acetoin,BDO,Acetylaldehyde,Acetate,Ethanol
65.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.004875e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000867527532939,1.66666666667e+99,0.002657237363,0.000165766631768,3.01751546168e-06,1.66666666667e+99,0.000202437169711,2.89706677286e-08,5.69791467734e-08,1.60732979826e-10,1.3789233513e-05,1.93431179027e-07,0.000816296674428
66.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00495e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000865537840907,1.66666666667e+99,0.00269826392939,0.000168638460027,3.11912080828e-06,1.66666666667e+99,0.000205590215342,2.95595194082e-08,5.89229746742e-08,1.68623778346e-10,1.3789233513e-05,1.93431179027e-07,0.000829196513476
67.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005025e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000863549689203,1.66666666667e+99,0.0027392881137,0.000171510982428,3.22241410332e-06,1.66666666667e+99,0.000208743459723,3.01490685439e-08,6.09025880238e-08,1.76781704084e-10,1.3789233513e-05,1.93431179027e-07,0.000842096352524
68.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0051e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000861563081331,1.66666666667e+99,0.00278030998322,0.000174384133153,3.32739386021e-06,1.66666666667e+99,0.000211896902853,3.07392752122e-08,6.29180233258e-08,1.85211632453e-10,1.3789233513e-05,1.93431179027e-07,0.000854996191573
69.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005175e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000859578020802,1.66666666667e+99,0.00282132960244,0.000177257849236,3.43405855646e-06,1.66666666667e+99,0.000215050544729,3.13301018594e-08,6.4969314709e-08,1.93918443669e-10,1.3789233513e-05,1.93431179027e-07,0.000867896030621
70.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00525e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000857594511137,1.66666666667e+99,0.00286234703319,0.000180132070407,3.54240663546e-06,1.66666666667e+99,0.000218204385352,3.19215131605e-08,6.70564940688e-08,2.02907022444e-10,1.3789233513e-05,1.93431179027e-07,0.00088079586967
71.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005325e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000855612555863,1.66666666667e+99,0.00290336233477,0.000183006738945,3.65243650818e-06,1.66666666667e+99,0.000221358424718,3.25134758876e-08,6.91795911994e-08,2.12182257689e-10,1.3789233513e-05,1.93431179027e-07,0.000893695708718
72.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0054e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000853632158515,1.66666666667e+99,0.00294437556413,0.000185881799542,3.76414655478e-06,1.66666666667e+99,0.000224512662827,3.31059587848e-08,7.13386339186e-08,2.21749042232e-10,1.3789233513e-05,1.93431179027e-07,0.000906595547767
73.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005475e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000851653322639,1.66666666667e+99,0.00298538677593,0.000188757199174,3.87753512609e-06,1.66666666667e+99,0.000227667099678,3.36989324514e-08,7.35336481854e-08,2.31612272563e-10,1.3789233513e-05,1.93431179027e-07,0.000919495386815
74.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00555e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000849676051783,1.66666666667e+99,0.0030263960227,0.000191632886983,3.99260054507e-06,1.66666666667e+99,0.000230821735268,3.42923692317e-08,7.57646582101e-08,2.41776848587e-10,1.3789233513e-05,1.93431179027e-07,0.000932395225863
75.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005625e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000847700349509,1.66666666667e+99,0.00306740335495,0.000194508814166,4.10934110816e-06,1.66666666667e+99,0.000233976569597,3.48862431115e-08,7.80316865581e-08,2.5224767339e-10,1.3789233513e-05,1.93431179027e-07,0.000945295064912
76.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0057e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000845726219382,1.66666666667e+99,0.00310840882127,0.000197384933871,4.22775508654e-06,1.66666666667e+99,0.000237131602662,3.54805296208e-08,8.0334754248e-08,2.63029653024e-10,1.3789233513e-05,1.93431179027e-07,0.00095819490396
77.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005775e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000843753664977,1.66666666667e+99,0.0031494124684,0.000200261201096,4.34784072741e-06,1.66666666667e+99,0.000240286834463,3.60752057417e-08,8.26738808428e-08,2.74127696304e-10,1.3789233513e-05,1.93431179027e-07,0.000971094743009
78.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00585e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000841782689876,1.66666666667e+99,0.00319041434137,0.000203137572601,4.46959625509e-06,1.66666666667e+99,0.000243442264998,3.66702498226e-08,8.50490845367e-08,2.85546714612e-10,1.3789233513e-05,1.93431179027e-07,0.000983994582057
79.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.005925e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000839813297671,1.66666666667e+99,0.00323141448354,0.000206014006819,4.59301987218e-06,1.66666666667e+99,0.000246597894265,3.72656414969e-08,8.74603822364e-08,2.97291621719e-10,1.3789233513e-05,1.93431179027e-07,0.000996894421106
80.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00083784549196,1.66666666667e+99,0.00327241293669,0.000208890463777,4.71810976056e-06,1.66666666667e+99,0.000249753722263,3.78613616068e-08,8.99077896373e-08,3.09367333617e-10,1.3789233513e-05,1.93431179027e-07,0.00100979426015
81.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006075e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000835879276347,1.66666666667e+99,0.00331340974113,0.000211766905019,4.84486408239e-06,1.66666666667e+99,0.000252909748991,3.84573921316e-08,9.23913212957e-08,3.21778768352e-10,1.3789233513e-05,1.93431179027e-07,0.0010226940992
82.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00615e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000833914654448,1.66666666667e+99,0.00335440493571,0.000214643293532,4.9732809811e-06,1.66666666667e+99,0.000256065974447,3.90537161201e-08,9.49109906962e-08,3.3453084588e-10,1.3789233513e-05,1.93431179027e-07,0.00103559393825
83.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006225e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000831951629884,1.66666666667e+99,0.00339539855796,0.000217519593684,5.10335858226e-06,1.66666666667e+99,0.00025922239863,3.96503176271e-08,9.74668103154e-08,3.47628487923e-10,1.3789233513e-05,1.93431179027e-07,0.0010484937773
84.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0063e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000829990206284,1.66666666667e+99,0.00343639064408,0.000220395771155,5.23509499443e-06,1.66666666667e+99,0.000262379021538,4.02471816537e-08,1.00058791682e-07,3.61076617838e-10,1.3789233513e-05,1.93431179027e-07,0.00106139361635
85.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006375e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000828030387286,1.66666666667e+99,0.00347738122904,0.00022327179288,5.36848831004e-06,1.66666666667e+99,0.00026553584317,4.08442940912e-08,1.02686945433e-07,3.74880160485e-10,1.3789233513e-05,1.93431179027e-07,0.0010742934554
86.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00645e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000826072176534,1.66666666667e+99,0.00351837034663,0.000226147626992,5.50353660609e-06,1.66666666667e+99,0.000268692863524,4.14416416683e-08,1.05351281366e-07,3.8904404212e-10,1.3789233513e-05,1.93431179027e-07,0.00108719329444
87.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006525e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000824115577682,1.66666666667e+99,0.00355935802952,0.000229023242765,5.64023794496e-06,1.66666666667e+99,0.000271850082599,4.20392119013e-08,1.08051808489e-07,4.03573190273e-10,1.3789233513e-05,1.93431179027e-07,0.00110009313349
88.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0066e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00082216059439,1.66666666667e+99,0.00360034430928,0.000231898610571,5.77859037511e-06,1.66666666667e+99,0.000275007500394,4.26369930472e-08,1.10788535071e-07,4.18472533652e-10,1.3789233513e-05,1.93431179027e-07,0.00111299297254
89.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006675e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000820207230326,1.66666666667e+99,0.00364132921647,0.000234773701825,5.91859193173e-06,1.66666666667e+99,0.000278165116906,4.323497406e-08,1.13561468678e-07,4.33747002042e-10,1.3789233513e-05,1.93431179027e-07,0.00112589281159
90.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00675e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000818255489168,1.66666666667e+99,0.00368231278065,0.000237648488942,6.06024063745e-06,1.66666666667e+99,0.000281322932135,4.38331445492e-08,1.16370616224e-07,4.49401526212e-10,1.3789233513e-05,1.93431179027e-07,0.00113879265064
91.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006825e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000816305374598,1.66666666667e+99,0.00372329503043,0.000240522945298,6.20353450288e-06,1.66666666667e+99,0.000284480946079,4.4431494741e-08,1.19215984001e-07,4.65441037828e-10,1.3789233513e-05,1.93431179027e-07,0.00115169248969
92.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0069e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000814356890309,1.66666666667e+99,0.00376427599352,0.000243397045181,6.34847152731e-06,1.66666666667e+99,0.000287639158737,4.50300154416e-08,1.22097577724e-07,4.81870469374e-10,1.3789233513e-05,1.93431179027e-07,0.00116459232874
93.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.006975e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00081241004,1.66666666667e+99,0.00380525569677,0.000246270763763,6.49504969916e-06,1.66666666667e+99,0.000290797570107,4.56286980025e-08,1.2501540256e-07,4.98694754073e-10,1.3789233513e-05,1.93431179027e-07,0.00117749216778
94.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00705e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000810464827378,1.66666666667e+99,0.00384623416618,0.000249144077055,6.64326699664e-06,1.66666666667e+99,0.000293956180188,4.62275342888e-08,1.27969463161e-07,5.15918825816e-10,1.3789233513e-05,1.93431179027e-07,0.00119039200683
95.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.007125e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000808521256159,1.66666666667e+99,0.00388721142696,0.000252016961877,6.79312138819e-06,1.66666666667e+99,0.000297114988977,4.6826516648e-08,1.30959763696e-07,5.33547619093e-10,1.3789233513e-05,1.93431179027e-07,0.00120329184588
96.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0072e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000806579330065,1.66666666667e+99,0.00392818750357,0.000254889395824,6.94461083301e-06,1.66666666667e+99,0.000300273996475,4.74256378819e-08,1.3398630788e-07,5.5158606893e-10,1.3789233513e-05,1.93431179027e-07,0.00121619168493
97.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.007275e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000804639052827,1.66666666667e+99,0.00396916241971,0.000257761357234,7.09773328155e-06,1.66666666667e+99,0.000303433202679,4.80248912194e-08,1.37049099e-07,5.70039110829e-10,1.3789233513e-05,1.93431179027e-07,0.00122909152398
98.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00735e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000802700428183,1.66666666667e+99,0.00401013619839,0.00026063282516,7.25248667595e-06,1.66666666667e+99,0.000306592607588,4.8624270291e-08,1.4014813994e-07,5.88911680709e-10,1.3789233513e-05,1.93431179027e-07,0.00124199136303
99.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.007425e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000800763459879,1.66666666667e+99,0.00405110886194,0.000263503779339,7.40886895047e-06,1.66666666667e+99,0.000309752211201,4.92237691054e-08,1.43283433206e-07,6.08208714858e-10,1.3789233513e-05,1.93431179027e-07,0.00125489120207
100.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0075e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000798828151669,1.66666666667e+99,0.00409208043203,0.000266374200169,7.56687803196e-06,1.66666666667e+99,0.000312912013515,4.98233820265e-08,1.46454980948e-07,6.27935149878e-10,1.3789233513e-05,1.93431179027e-07,0.00126779104112
101.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.007575e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000796894507314,1.66666666667e+99,0.00413305092971,0.000269244068681,7.72651184021e-06,1.66666666667e+99,0.00031607201453,5.04231037527e-08,1.49662784982e-07,6.48095922641e-10,1.3789233513e-05,1.93431179027e-07,0.00128069088017
102.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00765e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000794962530583,1.66666666667e+99,0.00417402037542,0.000272113366516,7.88776828837e-06,1.66666666667e+99,0.000319232214244,5.10229292971e-08,1.52906846808e-07,6.68695970243e-10,1.3789233513e-05,1.93431179027e-07,0.00129359071922
103.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.007725e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000793032225254,1.66666666667e+99,0.00421498878905,0.000274982075898,8.05064528333e-06,1.66666666667e+99,0.000322392612656,5.16228539684e-08,1.5618716763e-07,6.89740229963e-10,1.3789233513e-05,1.93431179027e-07,0.00130649055827
104.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0078e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000791103595109,1.66666666667e+99,0.00425595618988,0.000277850179618,8.21514072604e-06,1.66666666667e+99,0.000325553209764,5.22228733539e-08,1.59503748373e-07,7.11233639225e-10,1.3789233513e-05,1.93431179027e-07,0.00131939039732
105.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.007875e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000789176643943,1.66666666667e+99,0.00429692259671,0.000280717661009,8.3812525119e-06,1.66666666667e+99,0.000328714005567,5.28229833025e-08,1.62856589701e-07,7.3318113556e-10,1.3789233513e-05,1.93431179027e-07,0.00133229023636
106.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00795e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000787251375554,1.66666666667e+99,0.00433788802777,0.000283584503927,8.54897853105e-06,1.66666666667e+99,0.000331875000063,5.34231799093e-08,1.66245692032e-07,7.55587656569e-10,1.3789233513e-05,1.93431179027e-07,0.00134519007541
107.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008025e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000785327793749,1.66666666667e+99,0.00437885250083,0.00028645069273,8.71831666875e-06,1.66666666667e+99,0.000335036193251,5.40234595011e-08,1.69671055549e-07,7.78458139897e-10,1.3789233513e-05,1.93431179027e-07,0.00135808991446
108.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0081e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000783405902345,1.66666666667e+99,0.00441981603316,0.000289316212264,8.88926480559e-06,1.66666666667e+99,0.00033819758513,5.46238186228e-08,1.73132680221e-07,8.01797523196e-10,1.3789233513e-05,1.93431179027e-07,0.00137098975351
109.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008175e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000781485705163,1.66666666667e+99,0.00446077864157,0.00029218104784,9.06182081789e-06,1.66666666667e+99,0.000341359175697,5.52242540239e-08,1.76630565809e-07,8.25610744098e-10,1.3789233513e-05,1.93431179027e-07,0.00138388959256
110.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00825e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000779567206034,1.66666666667e+99,0.00450174034243,0.000295045185222,9.2359825779e-06,1.66666666667e+99,0.000344520964952,5.58247626469e-08,1.80164711882e-07,8.49902740191e-10,1.3789233513e-05,1.93431179027e-07,0.00139678943161
111.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008325e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000777650408796,1.66666666667e+99,0.00454270115166,0.000297908610609,9.41174795412e-06,1.66666666667e+99,0.000347682952893,5.64253416156e-08,1.83735117829e-07,8.74678448988e-10,1.3789233513e-05,1.93431179027e-07,0.00140968927066
112.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0084e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000775735317295,1.66666666667e+99,0.0045836610848,0.000300771310618,9.58911481155e-06,1.66666666667e+99,0.000350845139518,5.70259882243e-08,1.87341782866e-07,8.99942807909e-10,1.3789233513e-05,1.93431179027e-07,0.0014225891097
113.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008475e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000773821935382,1.66666666667e+99,0.00462462015694,0.000303633272273,9.76808101192e-06,1.66666666667e+99,0.000354007524827,5.76266999279e-08,1.9098470605e-07,9.25700754252e-10,1.3789233513e-05,1.93431179027e-07,0.00143548894875
114.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00855e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00077191026692,1.66666666667e+99,0.00466557838283,0.000306494482989,9.94864441398e-06,1.66666666667e+99,0.000357170108818,5.82274743321e-08,1.94663886287e-07,9.51957225178e-10,1.3789233513e-05,1.93431179027e-07,0.0014483887878
115.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008625e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000770000315776,1.66666666667e+99,0.0047065357768,0.000309354930557,1.01308028737e-05,1.66666666667e+99,0.000360332891488,5.88283091847e-08,1.9837932234e-07,9.78717157687e-10,1.3789233513e-05,1.93431179027e-07,0.00146128862685
116.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0087e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000768092085826,1.66666666667e+99,0.00474749235285,0.000312214603135,1.03145542445e-05,1.66666666667e+99,0.000363495872838,5.94292023669e-08,2.0213101284e-07,1.0059854886e-09,1.3789233513e-05,1.93431179027e-07,0.0014741884659
117.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008775e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000766185580952,1.66666666667e+99,0.00478844812462,0.000315073489232,1.04998963775e-05,1.66666666667e+99,0.000366659052865,6.00301518857e-08,2.05918956291e-07,1.03376715455e-09,1.3789233513e-05,1.93431179027e-07,0.00148708830495
118.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00885e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000764280805047,1.66666666667e+99,0.00482940310541,0.000317931577698,1.06868271216e-05,1.66666666667e+99,0.000369822431568,6.0631155866e-08,2.09743151079e-07,1.06206709194e-09,1.3789233513e-05,1.93431179027e-07,0.00149998814399
119.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.008925e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000762377762008,1.66666666667e+99,0.00487035730819,0.000320788857713,1.08753443239e-05,1.66666666667e+99,0.000372986008945,6.1232212544e-08,2.13603595481e-07,1.09089023695e-09,1.3789233513e-05,1.93431179027e-07,0.00151288798304
120.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000760476455741,1.66666666667e+99,0.00491131074562,0.000323645318775,1.10654458297e-05,1.66666666667e+99,0.000376149784995,6.18333202606e-08,2.17500287667e-07,1.12024152554e-09,1.3789233513e-05,1.93431179027e-07,0.00152578782209
121.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009075e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000758576890158,1.66666666667e+99,0.00495226343005,0.000326500950692,1.12571294828e-05,1.66666666667e+99,0.000379313759717,6.24344774548e-08,2.21433225711e-07,1.15012589339e-09,1.3789233513e-05,1.93431179027e-07,0.00153868766114
122.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00915e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000756679069181,1.66666666667e+99,0.00499321537354,0.000329355743566,1.14503931258e-05,1.66666666667e+99,0.000382477933109,6.30356826583e-08,2.25402407591e-07,1.18054827591e-09,1.3789233513e-05,1.93431179027e-07,0.00155158750019
123.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009225e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000754782996738,1.66666666667e+99,0.00503416658784,0.000332209687791,1.16452345997e-05,1.66666666667e+99,0.00038564230517,6.36369344896e-08,2.29407831203e-07,1.21151360823e-09,1.3789233513e-05,1.93431179027e-07,0.00156448733924
124.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0093e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000752888676763,1.66666666667e+99,0.00507511708444,0.000335062774039,1.1841651745e-05,1.66666666667e+99,0.000388806875898,6.42382316492e-08,2.33449494357e-07,1.24302682519e-09,1.3789233513e-05,1.93431179027e-07,0.00157738717828
125.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009375e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000750996113201,1.66666666667e+99,0.00511606687457,0.000337914993253,1.20396424009e-05,1.66666666667e+99,0.000391971645292,6.48395729146e-08,2.37527394789e-07,1.27509286134e-09,1.3789233513e-05,1.93431179027e-07,0.00159028701733
126.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00945e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00074910531,1.66666666667e+99,0.00515701596918,0.000340766336637,1.22392044063e-05,1.66666666667e+99,0.00039513661335,6.54409571357e-08,2.41641530161e-07,1.30771665088e-09,1.3789233513e-05,1.93431179027e-07,0.00160318685638
127.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009525e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00074721627112,1.66666666667e+99,0.00519796437898,0.000343616795649,1.24403355993e-05,1.66666666667e+99,0.000398301780071,6.60423832305e-08,2.45791898069e-07,1.34090312773e-09,1.3789233513e-05,1.93431179027e-07,0.00161608669543
128.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0096e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000745329000523,1.66666666667e+99,0.00523891211442,0.000346466361993,1.26430338176e-05,1.66666666667e+99,0.000401467145454,6.66438501811e-08,2.49978496042e-07,1.37465722544e-09,1.3789233513e-05,1.93431179027e-07,0.00162898653448
129.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009675e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000743443502184,1.66666666667e+99,0.00527985918572,0.000349315027611,1.28472968989e-05,1.66666666667e+99,0.000404632709497,6.724535703e-08,2.54201321552e-07,1.40898387723e-09,1.3789233513e-05,1.93431179027e-07,0.00164188637353
130.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.00975e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00074155978008,1.66666666667e+99,0.00532080560287,0.000352162784676,1.30531226806e-05,1.66666666667e+99,0.000407798472198,6.7846902876e-08,2.58460372013e-07,1.44388801598e-09,1.3789233513e-05,1.93431179027e-07,0.00165478621258
131.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009825e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000739677838199,1.66666666667e+99,0.00536175137564,0.000355009625585,1.32605090001e-05,1.66666666667e+99,0.000410964433556,6.84484868718e-08,2.62755644786e-07,1.4793745742e-09,1.3789233513e-05,1.93431179027e-07,0.00166768605162
132.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0099e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000737797680536,1.66666666667e+99,0.00540269651358,0.000357855542951,1.34694536949e-05,1.66666666667e+99,0.00041413059357,6.90501082198e-08,2.67087137182e-07,1.51544848406e-09,1.3789233513e-05,1.93431179027e-07,0.00168058589067
133.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.009975e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000735919311091,1.66666666667e+99,0.00544364102603,0.000360700529598,1.3679954603e-05,1.66666666667e+99,0.000417296952238,6.96517661699e-08,2.71454846466e-07,1.55211467732e-09,1.3789233513e-05,1.93431179027e-07,0.00169348572972
134.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01005e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000734042733872,1.66666666667e+99,0.00548458492211,0.000363544578557,1.38920095625e-05,1.66666666667e+99,0.000420463509559,7.02534600162e-08,2.75858769857e-07,1.5893780854e-09,1.3789233513e-05,1.93431179027e-07,0.00170638556877
135.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.010125e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000732167952896,1.66666666667e+99,0.00552552821076,0.000366387683052,1.41056164123e-05,1.66666666667e+99,0.000423630265531,7.08551890946e-08,2.80298904534e-07,1.62724363932e-09,1.3789233513e-05,1.93431179027e-07,0.00171928540782
